instance_id,repo,shard,sample_index,temperature,temperature_run_index,seed,collection_status,patch_present,patch_chars,trajectory_messages,model_api_calls,prompt_tokens,completion_tokens,total_tokens,evaluation_status,resolved,trajectory_path,raw_trajectory_path,evaluation_report_path
django-money__django-money.835c1ab8.combine_module__ldmvdwt0,swesmith/django-money__django-money.835c1ab8,shard-6,0,0.0,0,876419337,completed,True,12374,64,31,200922,5533,206455,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__ldmvdwt0/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__ldmvdwt0/django-money__django-money.835c1ab8.combine_module__ldmvdwt0/django-money__django-money.835c1ab8.combine_module__ldmvdwt0.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__ldmvdwt0/report.json
django-money__django-money.835c1ab8.combine_module__qxmcafpb,swesmith/django-money__django-money.835c1ab8,shard-3,0,0.0,0,1773423160,completed,True,20179,84,41,494993,7011,502004,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__qxmcafpb/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/django-money__django-money.835c1ab8.combine_module__qxmcafpb/django-money__django-money.835c1ab8.combine_module__qxmcafpb/django-money__django-money.835c1ab8.combine_module__qxmcafpb.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/django-money__django-money.835c1ab8.combine_module__qxmcafpb/report.json
django-money__django-money.835c1ab8.func_basic__3fyzeymg,swesmith/django-money__django-money.835c1ab8,shard-6,0,0.0,0,1725000801,completed,True,19281,82,40,361616,6431,368047,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__3fyzeymg/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__3fyzeymg/django-money__django-money.835c1ab8.func_basic__3fyzeymg/django-money__django-money.835c1ab8.func_basic__3fyzeymg.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_basic__3fyzeymg/report.json
django-money__django-money.835c1ab8.func_basic__vaj8hekd,swesmith/django-money__django-money.835c1ab8,shard-4,0,0.0,0,623019063,completed,True,7567,54,26,179770,2165,181935,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__vaj8hekd/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__vaj8hekd/django-money__django-money.835c1ab8.func_basic__vaj8hekd/django-money__django-money.835c1ab8.func_basic__vaj8hekd.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_basic__vaj8hekd/report.json
django-money__django-money.835c1ab8.func_basic__xal03fhp,swesmith/django-money__django-money.835c1ab8,shard-6,0,0.0,0,179162968,completed,True,7874,38,18,90423,2714,93137,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__xal03fhp/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_basic__xal03fhp/django-money__django-money.835c1ab8.func_basic__xal03fhp/django-money__django-money.835c1ab8.func_basic__xal03fhp.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_basic__xal03fhp/report.json
django-money__django-money.835c1ab8.func_pm_ctrl_shuffle__afos7cdu,swesmith/django-money__django-money.835c1ab8,shard-4,0,0.0,0,69120402,completed,True,8969,116,57,905198,10545,915743,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_pm_ctrl_shuffle__afos7cdu/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_pm_ctrl_shuffle__afos7cdu/django-money__django-money.835c1ab8.func_pm_ctrl_shuffle__afos7cdu/django-money__django-money.835c1ab8.func_pm_ctrl_shuffle__afos7cdu.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_pm_ctrl_shuffle__afos7cdu/report.json
django-money__django-money.835c1ab8.func_pm_remove_assign__966fgfrc,swesmith/django-money__django-money.835c1ab8,shard-2,0,0.0,0,1124668144,completed,True,10931,88,43,546244,7880,554124,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-2/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_pm_remove_assign__966fgfrc/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-2/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_pm_remove_assign__966fgfrc/django-money__django-money.835c1ab8.func_pm_remove_assign__966fgfrc/django-money__django-money.835c1ab8.func_pm_remove_assign__966fgfrc.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/django-money__django-money.835c1ab8.func_pm_remove_assign__966fgfrc/report.json
django-money__django-money.835c1ab8.func_pm_remove_cond__5h6xi175,swesmith/django-money__django-money.835c1ab8,shard-5,0,0.0,0,1298945075,model_terminated,False,0,120,59,1161190,10734,1171924,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_pm_remove_cond__5h6xi175/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/django-money__django-money.835c1ab8.func_pm_remove_cond__5h6xi175/django-money__django-money.835c1ab8.func_pm_remove_cond__5h6xi175/django-money__django-money.835c1ab8.func_pm_remove_cond__5h6xi175.traj.json,
django-money__django-money.835c1ab8.lm_rewrite__v5cndhkm,swesmith/django-money__django-money.835c1ab8,shard-6,0,0.0,0,1729206237,model_terminated,False,0,142,70,1284632,12220,1296852,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/django-money__django-money.835c1ab8.lm_rewrite__v5cndhkm/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/django-money__django-money.835c1ab8.lm_rewrite__v5cndhkm/django-money__django-money.835c1ab8.lm_rewrite__v5cndhkm/django-money__django-money.835c1ab8.lm_rewrite__v5cndhkm.traj.json,
django__daphne.32ac73e1.combine_file__6ei5im05,swesmith/django__daphne.32ac73e1,shard-4,0,0.0,0,1496836889,completed,True,23389,58,28,221169,5775,226944,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/django__daphne.32ac73e1.combine_file__6ei5im05/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/django__daphne.32ac73e1.combine_file__6ei5im05/django__daphne.32ac73e1.combine_file__6ei5im05/django__daphne.32ac73e1.combine_file__6ei5im05.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/django__daphne.32ac73e1.combine_file__6ei5im05/report.json
django__daphne.32ac73e1.func_pm_remove_assign__ruw03l2w,swesmith/django__daphne.32ac73e1,shard-3,0,0.0,0,1375116540,completed,True,7487,42,20,127799,4218,132017,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/django__daphne.32ac73e1.func_pm_remove_assign__ruw03l2w/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/django__daphne.32ac73e1.func_pm_remove_assign__ruw03l2w/django__daphne.32ac73e1.func_pm_remove_assign__ruw03l2w/django__daphne.32ac73e1.func_pm_remove_assign__ruw03l2w.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/django__daphne.32ac73e1.func_pm_remove_assign__ruw03l2w/report.json
pandas-dev__pandas.95280573.combine_file__a1eww6g6,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,1028578625,model_terminated,False,0,74,36,693132,6108,699240,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.combine_file__a1eww6g6/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.combine_file__a1eww6g6/pandas-dev__pandas.95280573.combine_file__a1eww6g6/pandas-dev__pandas.95280573.combine_file__a1eww6g6.traj.json,
pandas-dev__pandas.95280573.combine_file__d20m1tdx,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,40732219,completed,True,11361,116,57,935887,6606,942493,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.combine_file__d20m1tdx/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.combine_file__d20m1tdx/pandas-dev__pandas.95280573.combine_file__d20m1tdx/pandas-dev__pandas.95280573.combine_file__d20m1tdx.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.combine_file__d20m1tdx/report.json
pandas-dev__pandas.95280573.combine_file__mtuy10j5,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,774922822,completed,True,17503,70,34,503693,5061,508754,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.combine_file__mtuy10j5/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.combine_file__mtuy10j5/pandas-dev__pandas.95280573.combine_file__mtuy10j5/pandas-dev__pandas.95280573.combine_file__mtuy10j5.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.combine_file__mtuy10j5/report.json
pandas-dev__pandas.95280573.combine_file__v9egey4x,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,1909824477,completed,True,15112,62,30,406124,4312,410436,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.combine_file__v9egey4x/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.combine_file__v9egey4x/pandas-dev__pandas.95280573.combine_file__v9egey4x/pandas-dev__pandas.95280573.combine_file__v9egey4x.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.combine_file__v9egey4x/report.json
pandas-dev__pandas.95280573.combine_module__mk735vnc,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,432313651,completed,True,9704,52,25,316981,2329,319310,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.combine_module__mk735vnc/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.combine_module__mk735vnc/pandas-dev__pandas.95280573.combine_module__mk735vnc/pandas-dev__pandas.95280573.combine_module__mk735vnc.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.combine_module__mk735vnc/report.json
pandas-dev__pandas.95280573.combine_module__muwu7hpz,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,1677414349,completed,True,14400,60,29,284999,4202,289201,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.combine_module__muwu7hpz/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.combine_module__muwu7hpz/pandas-dev__pandas.95280573.combine_module__muwu7hpz/pandas-dev__pandas.95280573.combine_module__muwu7hpz.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.combine_module__muwu7hpz/report.json
pandas-dev__pandas.95280573.combine_module__z8qkz280,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,516167329,completed,True,23354,52,25,306749,5543,312292,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.combine_module__z8qkz280/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.combine_module__z8qkz280/pandas-dev__pandas.95280573.combine_module__z8qkz280/pandas-dev__pandas.95280573.combine_module__z8qkz280.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.combine_module__z8qkz280/report.json
pandas-dev__pandas.95280573.func_pm_class_rm_funcs__9k8jta6g,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,1456020073,completed,True,16866,112,55,1031044,6788,1037832,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__9k8jta6g/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__9k8jta6g/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__9k8jta6g/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__9k8jta6g.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__9k8jta6g/report.json
pandas-dev__pandas.95280573.func_pm_class_rm_funcs__acfl2wuy,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,759503767,completed,True,13096,54,26,258957,3635,262592,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__acfl2wuy/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__acfl2wuy/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__acfl2wuy/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__acfl2wuy.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__acfl2wuy/report.json
pandas-dev__pandas.95280573.func_pm_class_rm_funcs__foba9719,swesmith/pandas-dev__pandas.95280573,shard-7,0,0.0,0,280563509,completed,True,14277,78,38,567452,4881,572333,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__foba9719/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__foba9719/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__foba9719/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__foba9719.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__foba9719/report.json
pandas-dev__pandas.95280573.func_pm_class_rm_funcs__u1amrv9w,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,549156739,model_terminated,False,0,102,50,975057,5859,980916,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__u1amrv9w/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__u1amrv9w/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__u1amrv9w/pandas-dev__pandas.95280573.func_pm_class_rm_funcs__u1amrv9w.traj.json,
